CDSEXE,MTREV,NBENF,CDSITFAM,CDTMT,CDMOTDEM,CDCATCL,AGEAD
2,0,0,M,0,DA,25,49
2,0,0,A,0,DV,21,28
2,0,0,A,0,RA,21,24
3,0,0,M,0,DA,25,53
2,0,0,A,0,DV,21,27
3,0,0,M,0,DV,21,27
2,0,0,M,0,DV,21,31
2,0,0,M,0,DV,21,26
2,0,0,V,0,DV,21,63
4,1050,0,C,0,DV,21,27
3,0,0,M,2,DA,21,47
2,1500,0,C,0,DV,21,29
2,0,2,M,0,DA,25,50
2,2315,0,A,0,DA,21,41
3,1136,0,D,0,DV,21,65
2,0,0,M,0,DV,21,51
3,0,0,M,0,DV,21,48
2,0,0,A,0,DV,21,33
2,0,0,M,0,DA,21,33
2,0,0,A,0,RA,21,61
4,0,0,C,0,DV,21,25
2,0,3,M,0,DV,21,52
2,0,0,A,0,RA,21,50
2,1251,1,A,0,DV,21,38
4,0,0,C,0,DV,21,33
2,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,27
4,0,0,C,0,DV,21,39
3,1500,0,U,0,DV,21,23
3,1778,0,A,2,DA,21,30
3,0,0,S,0,DV,21,57
3,0,0,A,0,DV,21,62
2,0,0,A,0,RA,21,31
3,0,0,A,0,DV,21,52
2,0,0,A,0,RA,21,47
2,2408,0,C,0,DV,21,39
3,0,0,A,2,DA,21,47
4,0,0,C,0,DV,21,22
2,1700,0,C,0,DV,21,37
4,1617,0,C,0,DV,21,27
2,0,0,A,0,DV,21,24
3,0,0,A,0,DV,21,51
2,0,0,A,0,DV,21,55
3,0,0,A,0,DV,21,26
2,0,0,A,0,RA,21,42
2,0,0,M,0,RA,21,27
3,0,0,A,0,RA,21,37
4,0,0,C,0,DV,21,33
4,1585,1,C,0,DV,21,31
4,0,0,C,0,DV,21,27
3,0,0,A,0,DV,21,44
2,0,0,A,0,DV,21,29
2,0,0,M,0,DV,21,33
2,0,0,M,0,DA,21,40
3,0,0,A,0,DV,21,37
3,0,0,M,0,DV,21,36
4,0,0,C,0,DV,21,25
4,1454,0,C,0,DA,21,29
3,1200,0,C,0,DV,21,24
3,0,0,A,0,DV,21,32
2,0,0,C,0,DV,21,28
2,0,3,B,0,DA,21,38
3,0,0,M,0,DA,21,30
2,0,0,A,0,DV,21,38
3,0,0,M,2,DA,21,54
2,0,0,A,0,DV,21,34
3,2213,2,S,0,DV,21,31
2,0,0,A,0,DV,21,58
3,0,0,B,0,DA,25,51
2,1300,0,C,0,DV,21,26
2,0,0,A,0,DA,21,26
2,3762,2,M,0,DA,21,57
4,0,0,C,0,DV,21,24
2,0,0,A,0,DV,21,25
2,0,1,M,0,DV,21,47
3,0,0,A,2,DA,21,55
3,0,0,M,2,DA,21,28
3,0,0,M,0,DA,21,38
3,2126,0,M,0,DA,21,64
3,0,0,M,0,DV,21,47
4,0,0,C,0,DA,21,28
3,0,0,A,0,DV,21,48
2,0,0,A,0,DV,21,39
3,0,0,A,0,DV,21,34
2,0,0,M,0,DA,21,58
3,0,0,A,0,RA,21,24
2,0,0,M,0,DV,21,42
2,2792,0,U,0,RA,21,35
4,0,0,A,0,RA,21,27
2,0,0,A,0,DV,21,51
4,0,0,C,0,DV,21,25
4,1362,0,C,2,DA,21,29
2,0,0,A,0,DV,21,53
4,0,0,C,0,DV,21,24
3,0,0,A,2,DA,21,53
3,0,0,A,0,DV,21,25
3,0,0,A,0,DA,21,44
2,0,0,A,0,DV,21,25
3,0,0,M,0,DA,21,39
2,1590,0,A,0,DV,21,45
3,1857,0,M,0,DV,21,34
3,0,0,A,0,DV,21,24
4,0,0,A,0,DV,21,27
2,0,0,A,0,DV,21,25
4,0,0,C,0,DV,21,26
3,0,0,A,0,DV,21,29
2,1143,2,A,0,RA,21,42
2,0,0,A,0,DV,21,29
4,0,0,A,0,DV,21,23
2,0,0,A,0,DV,21,51
4,0,4,M,0,DV,21,22
4,1780,0,C,0,DV,21,23
4,1359,0,U,0,DV,21,25
4,1400,0,P,0,DV,21,24
4,1219,0,U,0,DV,21,25
2,1829,0,A,2,DV,21,27
2,0,0,A,0,DV,21,55
2,0,0,A,0,DA,10,35
2,1929,0,M,0,DA,21,67
3,1277,1,M,0,DA,21,33
2,0,0,M,0,DA,25,48
4,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,28
3,0,0,A,2,DA,21,50
4,1220,1,C,0,DV,21,28
2,6400,0,B,0,DV,21,32
4,0,0,A,0,DV,21,22
3,1186,0,A,0,DV,21,25
2,0,0,A,0,DV,21,23
3,0,0,A,0,DV,21,30
3,0,0,A,0,DV,21,32
3,0,0,A,0,DV,21,43
2,0,0,M,0,DV,21,36
3,0,0,A,2,DV,21,28
3,0,0,A,0,RA,21,41
2,0,0,A,0,RA,21,43
4,0,0,C,0,DA,24,25
3,2289,2,M,0,DA,21,42
4,1481,0,C,0,DV,21,24
3,0,0,M,2,DA,21,44
3,0,0,A,0,DV,21,35
4,1497,0,U,0,DV,21,32
3,0,0,A,0,DV,21,26
3,0,0,M,0,DV,21,27
4,0,0,A,0,DV,21,27
2,1114,0,U,0,DV,21,29
3,0,0,A,2,DA,21,54
3,0,2,M,0,DA,21,48
2,0,0,A,2,DA,21,27
2,0,0,A,0,DV,21,26
2,3902,3,M,0,DA,21,48
4,0,0,C,0,DV,21,25
2,0,0,A,0,DV,21,33
4,1330,0,C,0,DV,21,29
2,0,0,A,2,DA,21,63
2,0,0,A,0,DA,21,50
4,0,0,C,0,DV,21,30
2,0,0,C,0,DV,21,27
4,1006,0,C,0,DV,21,27
3,0,0,A,2,DA,21,33
4,0,0,A,0,DV,21,25
2,0,2,M,0,DV,21,49
3,0,0,M,0,DV,21,45
3,1900,3,M,0,DA,21,55
4,0,0,A,0,DV,21,31
4,0,0,A,0,DV,21,21
3,0,0,M,0,RA,21,30
2,0,0,M,0,RA,21,42
2,0,0,A,0,DV,21,44
3,0,0,M,0,DV,21,29
2,0,0,A,0,DV,21,25
2,0,0,A,0,RA,21,24
3,0,0,V,2,DA,21,55
2,3141,0,D,2,DA,21,51
3,0,0,M,0,DV,21,24
3,0,0,A,0,DV,21,53
2,0,0,M,2,DA,21,48
2,0,0,A,0,DV,21,51
2,2588,1,A,0,DA,21,43
2,1300,0,U,0,DV,21,26
2,0,0,M,0,DA,21,61
4,0,0,A,0,DV,21,26
3,1045,0,M,0,DA,21,59
3,0,0,M,0,DA,21,40
3,0,0,M,0,DA,21,49
3,0,0,A,0,DA,21,37
3,0,0,M,0,DA,21,29
4,1374,0,U,0,DV,21,29
4,1300,0,U,0,DV,21,22
2,1368,0,U,0,DV,21,24
4,0,0,A,0,DV,21,40
2,0,0,A,0,RA,21,23
3,0,0,A,0,DV,21,28
3,0,0,M,0,DA,21,45
3,0,0,A,0,DV,21,32
4,0,0,C,0,DV,21,29
2,2878,2,A,2,DA,21,38
4,0,0,A,0,DV,21,27
4,0,0,A,0,DV,21,30
3,0,0,A,0,DA,25,35
3,3688,2,M,0,DA,21,56
3,0,0,A,0,DV,21,25
4,0,1,C,0,DV,21,27
3,0,0,A,2,DA,21,58
3,0,0,A,0,DV,21,48
3,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,19
4,0,0,A,0,DV,10,20
4,0,0,A,0,DV,21,32
4,0,0,C,0,DV,21,50
4,0,0,C,0,DA,10,50
4,0,0,C,0,DV,21,22
4,1670,0,C,0,DV,21,24
2,0,0,M,0,DA,21,61
3,0,0,E,0,DA,25,39
2,0,0,A,0,DA,25,54
3,1327,0,M,0,DV,21,25
4,0,0,A,0,RA,21,20
4,1550,0,P,0,DV,21,28
2,1311,0,C,0,DV,21,22
4,1270,0,C,0,DV,21,21
3,0,0,A,0,DA,21,41
3,0,0,A,0,DV,21,41
2,0,0,A,0,DV,21,43
4,0,0,A,0,DV,21,22
3,0,0,M,0,DA,21,45
2,0,3,M,0,DA,21,40
3,0,0,A,0,DA,21,55
3,0,0,M,0,DA,25,39
2,2510,0,U,0,DV,21,28
2,0,0,C,0,DV,21,30
4,0,0,C,0,DV,21,23
4,1252,0,C,0,DV,21,21
3,0,0,M,0,DA,25,40
3,0,0,A,0,DV,21,34
4,0,0,C,0,DV,21,43
3,0,0,A,2,DA,21,29
2,0,0,A,0,RA,21,19
2,0,0,A,0,DV,21,21
2,0,0,A,2,DA,21,88
2,0,0,A,0,RA,21,31
3,0,0,A,0,DV,21,34
2,1647,0,U,0,DV,21,24
4,1456,0,C,0,DV,21,24
2,0,0,A,0,DV,21,27
2,0,0,A,0,RA,10,23
3,0,0,A,0,RA,10,23
2,0,0,A,2,DA,21,51
3,1430,0,U,0,DV,21,25
4,0,0,C,0,DA,21,30
3,0,0,A,0,DV,21,36
3,0,0,A,0,DA,21,58
2,0,0,A,0,RA,21,37
2,0,0,U,2,DA,21,56
2,1300,0,C,0,DV,21,26
2,0,0,A,0,RA,21,28
3,0,0,M,0,DV,21,52
3,0,0,D,2,DA,21,55
2,0,0,A,0,DV,21,25
4,0,0,A,0,DV,21,25
2,1379,0,C,0,DV,21,24
2,0,0,M,0,DA,24,28
3,2488,2,M,0,DA,21,38
3,0,0,M,0,DA,25,46
2,0,0,A,0,DV,21,26
3,0,0,M,0,DV,21,25
2,1150,0,M,0,DV,21,29
3,1750,0,B,0,DV,21,25
3,1600,0,M,0,DV,21,25
3,1800,3,M,0,DA,21,46
3,1232,1,U,0,DA,21,42
3,0,0,A,0,DV,21,42
2,0,0,A,0,DV,21,58
2,0,0,A,0,DV,21,37
3,0,0,A,0,DV,21,35
3,0,0,A,0,DV,21,31
2,0,1,A,0,DV,21,26
3,0,0,A,0,DA,25,55
3,0,0,A,0,DV,21,68
4,0,0,C,0,DV,21,27
2,0,0,A,0,DV,21,30
2,0,0,M,0,DA,21,39
3,1350,1,M,0,DA,21,28
2,0,1,M,0,DA,21,57
2,1300,0,M,0,DV,21,25
3,1368,0,U,0,DV,21,24
3,0,1,M,0,DV,21,25
2,0,0,A,0,DV,21,31
3,0,0,M,0,DV,21,34
2,0,0,M,0,DV,21,46
4,0,1,C,0,DV,21,36
4,1502,0,U,0,DV,21,29
3,0,0,M,0,DA,21,41
2,0,0,M,2,DV,21,35
4,0,0,A,0,RA,21,23
2,0,0,A,0,RA,21,23
2,0,0,A,0,DV,21,30
2,0,2,A,0,DV,21,52
3,0,0,M,0,DA,21,29
3,1982,3,M,0,DA,21,50
3,0,0,B,0,DA,25,53
2,0,0,M,0,DV,21,55
2,0,0,C,0,DV,21,25
3,1500,3,M,0,DA,21,49
2,0,0,M,0,DA,21,61
2,0,0,A,0,DV,21,47
4,0,0,C,0,DV,21,26
3,0,0,M,0,DA,21,40
2,0,0,A,0,RA,10,44
3,1919,1,M,0,DA,21,60
3,1245,1,M,0,DA,21,50
4,1579,0,C,0,DV,21,24
2,0,0,A,0,DV,21,34
2,0,0,A,0,DA,21,69
4,0,0,A,2,DA,21,29
2,0,0,A,2,DA,21,54
2,0,0,A,0,DV,21,35
2,0,0,M,0,DA,25,44
3,1944,0,A,0,DA,21,61
2,1611,2,A,0,DA,21,33
4,1285,0,C,0,DV,21,22
3,0,0,M,0,DV,21,72
3,2224,1,B,0,DA,21,51
2,1597,0,A,0,DA,21,37
2,0,3,M,0,DA,21,38
2,0,0,M,0,DA,25,51
2,0,0,A,0,DV,21,54
3,0,0,A,2,DA,21,54
2,0,0,A,0,DV,21,32
2,0,1,U,2,DV,21,24
3,0,0,C,0,DA,21,53
2,0,0,A,0,DV,21,50
2,1328,0,M,0,DA,21,27
2,0,2,M,0,DA,21,35
2,0,0,M,0,DV,21,27
2,0,0,A,2,DV,21,33
4,0,0,C,0,DV,21,33
2,0,0,C,0,DV,21,32
4,1415,0,C,0,DV,21,28
2,0,0,M,0,DV,21,33
2,1984,0,A,0,DA,10,27
3,0,0,A,0,DV,21,54
3,1457,2,M,0,DV,21,38
4,0,0,C,0,DV,21,22
2,0,0,M,0,DA,21,27
3,0,0,D,2,DA,21,51
3,0,0,A,0,DV,21,61
2,0,0,A,0,DV,21,62
2,0,0,A,0,DV,21,65
2,2608,3,B,0,DA,21,43
2,0,0,C,0,DA,21,38
3,0,0,A,0,DV,21,46
3,0,0,M,0,DA,25,48
3,0,0,M,0,DV,21,25
4,0,0,C,2,DA,21,39
2,0,0,A,0,DV,21,27
4,2111,0,C,0,DV,21,29
2,0,0,U,0,DA,21,28
2,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,33
3,0,0,A,0,DV,21,27
4,0,0,A,0,RA,21,27
4,1527,0,U,0,DV,21,27
3,0,0,M,0,DA,21,49
4,0,0,A,0,DV,21,29
4,1266,0,C,0,DV,21,25
2,0,0,A,0,DV,21,40
2,1220,0,U,0,DV,21,28
3,1461,0,U,0,DV,21,25
2,1993,0,M,0,DV,21,61
3,0,0,M,0,DV,21,41
4,0,0,C,0,DV,21,23
3,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,25
3,0,0,M,2,DA,21,57
2,0,0,A,0,DV,21,29
2,0,0,M,0,DA,21,30
2,0,0,M,2,DA,25,57
4,0,0,C,0,DV,21,23
3,3900,2,A,0,DA,21,46
3,2051,3,M,0,DA,21,44
2,0,0,A,0,DV,21,26
2,0,0,A,0,DV,10,46
3,0,0,A,0,DV,10,52
2,0,0,A,0,DA,25,43
3,0,0,U,0,DA,25,50
3,0,0,A,0,DA,21,33
4,0,0,C,0,DA,21,49
3,0,0,A,0,DA,25,52
3,0,0,A,0,DA,21,62
4,0,0,U,0,DA,25,42
3,0,0,S,0,DA,21,48
2,1257,2,U,0,DA,21,51
3,0,0,A,0,DV,21,57
2,0,0,M,0,DV,21,56
2,0,0,C,0,DV,21,35
4,0,0,C,0,DA,25,57
4,1401,1,U,0,DV,21,26
3,2315,0,M,0,DA,21,47
3,0,0,A,0,DA,25,63
4,0,0,C,0,DV,21,27
3,1472,1,B,0,DV,21,24
2,0,1,M,0,DV,21,42
3,1050,2,M,0,DA,21,47
3,1911,2,M,0,DA,21,38
4,0,0,A,0,DV,21,30
3,0,0,A,2,DA,21,53
4,0,0,C,0,DV,21,28
3,0,0,A,0,RA,21,37
2,0,0,A,0,RA,21,53
2,0,0,A,0,DV,21,38
3,0,0,A,0,DV,21,35
4,1681,0,C,0,DV,21,25
4,0,0,C,0,DV,21,31
2,0,0,M,0,DA,21,43
2,0,0,A,0,DA,25,48
2,0,0,A,0,DV,21,43
2,0,0,U,0,DV,21,29
2,0,0,A,2,DA,21,38
3,0,0,A,0,DV,10,35
4,0,0,A,0,RA,21,27
3,0,0,M,0,DV,21,30
2,0,0,M,0,DA,21,65
3,1600,1,M,0,DV,21,26
2,2800,1,M,0,DV,21,28
4,1400,0,C,0,DV,21,23
3,0,0,A,0,DV,21,39
3,1156,1,M,0,DA,21,24
4,0,0,A,0,RA,21,31
2,0,0,C,0,DV,21,62
3,0,0,A,0,RA,21,57
3,0,1,M,2,DA,21,42
3,0,0,M,0,RA,21,55
3,0,0,A,0,DA,25,39
3,0,0,A,0,RA,21,63
3,0,0,C,0,DV,21,73
2,1024,0,C,0,DV,21,36
2,0,0,A,0,DV,21,50
3,0,0,M,0,DA,21,42
2,0,0,A,2,DA,21,55
2,0,0,A,0,DA,21,36
2,1540,2,U,0,DA,21,34
4,0,0,C,0,DV,21,31
2,0,0,A,0,DV,21,19
3,0,0,A,0,DV,21,30
3,1617,2,A,0,DV,21,49
2,0,0,M,0,DV,21,24
3,1300,0,C,0,DV,21,23
4,0,0,A,0,DA,21,31
2,0,0,A,2,DA,21,52
3,0,0,M,0,DA,25,50
2,0,2,M,0,DV,21,43
2,0,2,M,0,DV,21,47
2,5624,3,M,0,DA,21,48
3,1296,0,M,0,DA,21,66
2,0,0,A,0,DV,21,68
2,0,3,M,0,DV,21,35
3,0,2,M,0,DA,21,44
3,0,0,M,0,DA,21,32
2,1014,2,M,0,DA,21,37
2,0,0,A,2,DV,10,77
2,0,0,D,0,DA,25,44
3,0,0,M,0,DV,21,31
2,0,0,M,0,DV,21,32
2,0,0,M,0,DV,21,55
2,0,0,U,0,RA,21,37
3,0,0,U,0,DA,21,47
2,0,0,A,0,DV,21,28
4,0,0,C,0,DA,25,60
3,0,0,A,0,DV,21,36
3,0,0,M,0,DV,21,33
2,1100,0,A,0,DA,21,26
2,0,0,A,0,DV,21,49
3,0,0,D,0,DA,25,57
3,0,0,M,0,DA,21,49
2,0,0,A,0,DV,21,28
2,8000,1,M,0,DA,21,54
2,0,0,M,0,DA,25,50
4,1400,0,C,0,DV,21,22
2,0,0,A,0,DV,21,39
2,0,0,A,0,RA,21,30
3,5600,2,S,0,DA,21,46
3,0,0,M,0,DA,21,46
2,0,0,A,0,DV,21,34
4,0,0,A,0,RA,21,30
4,0,0,C,0,DA,21,31
2,0,0,A,0,DA,25,57
3,0,0,A,0,DA,21,57
3,0,0,V,2,DA,21,56
3,0,0,A,0,DA,21,49
4,0,0,A,0,DV,21,22
3,0,0,D,2,DA,21,61
3,0,0,M,0,DA,25,36
3,0,0,M,0,DA,21,63
3,0,0,M,0,DV,21,48
2,0,0,A,0,DV,21,49
3,0,0,A,0,DV,21,31
2,0,0,A,0,RA,21,23
2,0,0,A,0,DV,21,45
3,0,0,M,0,DV,21,25
2,0,0,A,0,DV,21,50
2,0,0,C,0,DV,21,31
2,0,0,M,0,DA,25,44
2,0,0,M,0,DA,21,48
3,3802,2,V,2,DA,21,55
3,0,0,M,0,DV,21,27
4,0,0,C,0,DV,21,30
2,0,0,A,0,DA,21,63
4,0,0,C,0,DV,21,27
3,0,0,M,0,DA,25,37
3,0,0,M,2,DA,21,44
3,0,0,A,0,DV,21,50
3,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,31
2,0,0,A,0,DV,21,24
4,0,0,A,0,DV,21,30
3,1900,2,M,0,DA,21,37
2,0,0,M,0,DV,21,45
3,0,0,M,0,DV,21,44
3,0,0,M,2,DV,21,28
3,0,0,A,0,RA,21,37
2,0,0,A,0,RA,21,36
2,1560,0,P,0,DV,21,28
3,0,0,A,0,DA,21,53
2,0,0,A,0,DV,21,44
2,1183,2,A,0,DA,21,34
2,0,2,U,0,DA,21,44
3,0,0,A,0,DA,21,73
4,0,0,C,0,DV,21,28
2,0,0,A,0,DV,21,59
3,0,0,D,0,DV,21,26
2,0,0,M,0,DV,21,45
3,0,0,A,0,DV,21,43
2,1473,2,M,0,DA,21,33
3,0,0,A,0,DV,21,51
2,0,0,A,0,RA,10,30
2,0,0,A,0,DV,21,34
4,0,0,C,0,DV,21,31
2,2840,1,U,0,DA,21,40
3,0,0,A,0,DA,21,68
3,0,0,A,0,DA,21,32
2,0,0,M,2,DV,21,28
2,0,0,A,0,DV,21,19
4,0,0,C,0,DV,21,48
2,0,2,M,0,DV,21,42
3,0,2,M,0,DV,21,38
3,0,0,A,0,DV,21,25
3,0,1,C,0,DV,21,36
4,533,0,C,0,DV,21,26
2,0,0,A,0,DV,21,25
2,0,0,A,0,DA,25,33
2,0,0,A,0,DV,21,50
2,0,0,A,0,DV,21,30
2,0,0,M,0,DV,21,41
2,0,0,A,0,DV,21,42
3,0,0,A,0,DV,21,51
3,0,0,A,0,DA,21,41
3,0,0,S,0,DA,25,56
3,0,0,A,2,DA,21,30
2,0,0,A,0,DV,21,48
2,712,2,M,2,DV,21,40
4,0,0,C,0,DV,21,50
3,0,0,M,0,DA,25,50
2,0,0,A,0,DA,25,37
2,0,0,A,0,DV,21,33
4,0,0,C,0,DV,21,26
3,0,0,M,0,DA,25,53
3,0,0,A,0,RA,25,57
3,1600,1,A,0,DA,21,49
2,3462,1,A,0,DA,21,44
4,0,0,C,0,DV,21,36
2,1546,0,M,2,DV,21,42
3,0,2,M,0,DV,21,40
3,0,2,M,2,DA,21,42
4,0,0,C,0,DV,21,19
2,1513,0,C,0,DV,21,24
2,0,0,A,0,DV,21,23
2,0,0,A,0,DV,21,44
3,0,2,M,2,DV,21,48
2,0,0,U,0,DA,21,50
4,0,0,C,0,DV,21,54
3,0,0,A,0,DV,21,48
3,1500,2,M,0,DV,21,31
2,0,0,A,0,DV,21,42
3,0,0,M,0,DV,21,52
3,0,1,M,0,DV,21,25
4,0,0,C,0,DV,21,30
4,0,0,C,0,DV,21,24
3,0,0,A,0,DV,21,29
4,0,0,C,0,DV,21,29
4,0,0,A,0,RA,21,20
3,1000,0,U,0,DA,21,63
3,0,3,M,0,DA,21,45
3,0,0,A,0,DA,21,64
2,0,0,M,0,DA,21,50
3,0,0,A,0,DV,21,69
4,0,0,A,0,DV,21,29
3,0,0,A,0,DA,25,54
3,968,1,A,0,DV,21,33
2,2094,1,M,0,DV,21,31
2,0,0,A,0,DV,21,47
4,0,0,C,0,DV,21,27
2,0,0,A,0,DV,21,33
2,0,0,A,0,DV,21,39
2,0,0,M,0,DA,21,37
3,2160,0,A,0,DA,21,56
3,0,0,A,0,DA,21,49
4,0,0,C,0,DV,21,34
3,0,0,A,2,DA,21,64
2,0,0,M,0,DV,21,36
2,0,1,M,0,DA,21,35
2,2765,0,M,0,DA,21,62
3,0,0,B,0,DA,25,55
2,0,0,M,0,DV,21,39
3,0,0,A,0,DV,21,43
2,0,0,A,0,DV,21,41
2,1380,3,M,0,DV,21,37
3,0,2,M,0,DA,21,43
3,0,0,M,0,DA,21,50
2,0,0,C,0,DA,24,29
3,0,0,A,0,RA,21,36
2,0,0,A,0,RA,21,25
2,1577,1,P,0,DV,21,30
3,0,3,A,0,DV,21,48
2,0,0,A,0,DA,23,35
2,0,0,A,0,DV,21,30
2,0,0,A,0,DV,21,35
2,0,0,M,0,DV,21,52
3,0,0,A,0,DV,21,37
2,3458,3,M,0,DA,21,56
2,0,3,A,0,DV,21,39
2,0,0,A,0,DA,21,36
4,0,0,A,0,DV,21,26
3,0,0,A,0,RA,21,49
4,0,0,C,0,DV,21,26
3,0,0,M,0,DA,25,46
2,0,0,A,0,DA,21,59
2,0,3,A,0,DV,21,52
3,0,0,A,0,DV,21,59
3,0,0,A,0,DV,21,58
3,0,0,A,0,DV,21,57
2,1260,1,M,0,DV,21,40
2,0,0,A,0,DV,21,25
2,0,0,A,0,DV,21,22
3,1800,4,M,0,DA,21,42
2,0,0,A,0,DV,10,40
2,0,0,C,0,DV,21,24
2,0,0,U,0,DV,21,27
3,0,0,M,0,DV,21,48
2,0,0,A,0,DV,21,55
4,0,0,A,0,DV,21,71
4,0,0,A,0,DV,21,32
3,1893,2,M,0,DA,21,48
3,0,0,M,0,DV,21,63
2,0,0,M,0,DV,21,63
2,0,0,A,0,DV,21,33
2,0,0,A,0,DV,21,30
3,0,0,A,0,DV,21,26
2,0,0,A,0,DV,21,37
3,0,0,A,0,DV,21,36
4,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,28
3,0,0,A,0,DV,21,81
3,0,0,M,0,DA,21,37
3,0,0,A,0,DV,21,61
2,0,0,A,0,DV,21,28
3,0,0,M,0,DA,21,60
3,0,0,A,0,DV,21,53
4,0,0,C,0,DV,21,25
2,0,0,A,0,DV,21,51
2,1350,1,U,0,DV,21,27
3,1833,0,A,0,DV,21,30
3,0,0,M,2,DA,21,33
2,0,0,A,0,DV,10,30
3,2452,2,U,0,DA,21,40
3,0,0,A,0,DA,21,49
2,0,0,C,0,DV,21,27
2,0,0,A,2,DA,21,25
3,0,0,M,0,DV,21,30
3,0,0,M,0,DA,25,47
4,0,0,C,0,RA,21,28
2,0,0,A,0,DV,21,45
2,0,2,U,0,DA,21,47
2,0,2,C,0,DV,21,35
2,0,0,A,0,RA,21,30
2,0,0,A,0,DV,21,27
4,0,0,C,0,DV,21,26
3,1495,0,M,0,DV,21,23
2,1000,0,M,0,DV,21,40
4,0,0,C,0,DV,21,30
2,0,0,A,0,DV,21,40
3,0,0,M,2,DA,21,56
4,0,0,C,0,DV,21,26
2,0,0,A,0,DV,21,38
4,0,0,C,0,DA,21,28
2,2200,0,G,0,DV,21,29
3,3391,0,D,0,DV,21,44
3,0,0,V,0,DV,21,59
3,3000,2,M,0,DA,21,49
2,0,0,A,0,DV,21,83
2,0,0,A,0,DV,21,53
3,0,0,A,0,DV,21,26
3,0,0,M,0,DV,21,25
3,0,0,A,0,DV,21,26
3,1775,1,M,0,DV,21,31
2,0,0,M,0,DV,21,68
2,0,0,M,2,DA,21,33
2,0,0,A,0,DV,21,42
4,0,0,C,0,DV,21,25
3,0,0,A,0,DV,21,30
2,0,0,M,0,DV,21,46
3,2061,1,M,0,DA,21,58
2,0,0,A,0,DV,21,42
2,1763,2,M,0,DV,21,36
2,1200,0,M,0,DV,21,24
2,0,0,A,0,DV,21,33
4,0,0,A,0,DV,21,32
3,0,0,A,0,DV,21,39
4,0,0,U,0,DA,21,25
2,0,0,A,0,DV,10,37
2,0,0,U,0,RA,21,33
3,0,2,M,0,DA,25,52
4,1398,0,C,0,DV,21,37
2,0,0,V,0,DA,21,69
3,1551,0,M,0,DA,21,55
3,2000,0,M,0,DV,21,50
2,0,1,A,0,DV,21,50
2,4836,2,M,0,DA,21,47
2,0,0,A,0,DV,21,25
2,0,0,U,0,DV,21,30
2,0,0,A,0,DV,21,53
3,0,0,A,0,DV,21,55
2,0,0,A,0,DV,21,61
3,2083,3,M,0,DA,21,42
2,2068,0,M,0,DV,21,33
3,0,0,M,0,DV,21,26
2,0,0,A,0,DV,21,50
3,0,0,A,0,DV,21,39
4,0,0,C,2,DA,21,30
3,0,0,M,0,DA,21,60
3,0,0,M,0,DA,21,54
3,0,0,M,2,DA,21,49
4,0,0,A,0,DV,21,35
2,0,0,A,0,DV,21,33
3,0,0,M,2,DA,21,55
4,0,0,C,0,DV,21,28
3,1655,0,C,0,DV,21,31
2,5000,3,A,0,DV,21,52
3,2357,2,M,0,DA,21,45
2,0,0,M,0,DV,21,73
2,0,0,A,0,DV,21,42
4,0,0,A,0,DV,21,35
2,0,0,C,0,DA,25,34
2,1351,1,M,0,DA,21,32
4,0,0,C,0,DV,21,34
3,2585,0,M,0,DA,21,52
4,0,0,C,0,DV,21,25
3,0,0,A,2,DA,21,59
3,2110,2,D,0,DV,21,46
3,0,0,M,0,DV,10,44
2,0,0,C,0,DV,21,26
4,0,0,C,0,DV,21,25
4,0,0,C,0,DV,21,44
3,0,0,M,0,DA,21,56
4,0,0,A,0,DV,21,27
2,0,2,A,0,DA,21,44
2,0,0,A,0,DV,21,32
4,0,0,A,0,DV,21,30
3,0,0,M,0,DV,21,53
2,0,2,U,0,DV,21,33
4,0,2,C,0,DV,21,34
3,0,0,A,0,DV,21,72
3,0,0,A,0,DV,10,31
2,0,0,A,0,DV,21,28
2,0,0,A,0,DV,21,41
3,0,0,A,0,DV,10,40
4,0,0,C,0,DV,21,26
3,0,0,S,0,DA,25,44
4,1680,0,C,0,DV,21,34
3,0,0,A,0,DV,21,23
4,0,0,A,0,DV,21,72
4,1400,0,C,0,DV,21,31
4,1400,0,C,0,DV,21,24
3,0,0,M,2,DA,21,55
2,0,2,M,0,DA,21,49
2,0,0,A,0,DV,21,44
3,0,0,A,0,DV,21,45
4,0,0,C,0,DV,21,24
3,0,0,A,0,DA,25,48
3,0,0,A,0,DV,21,58
3,0,2,M,0,DV,21,44
3,0,0,A,0,DV,21,49
3,1797,2,M,0,DA,21,56
3,0,0,M,2,DA,21,32
4,1473,0,U,0,DV,21,27
2,0,0,A,0,DV,21,25
3,1000,2,M,0,DA,21,45
3,0,0,A,0,DV,21,60
3,0,0,A,0,RA,21,55
2,0,0,A,0,DV,21,47
2,0,0,A,0,DA,21,36
4,0,0,A,0,DV,21,26
2,0,0,A,0,DV,21,28
2,0,0,A,0,DA,21,55
4,0,0,C,0,DV,21,34
4,0,0,C,0,RA,21,40
4,0,0,C,0,DA,21,31
4,0,0,A,0,DV,21,30
4,0,0,C,0,DV,21,42
